phase_name,Zn,Mg,Cu
LAVES_C15+LIQUID,44,42,14
LAVES_C15+LIQUID,44,43,13
LAVES_C15+LIQUID,44,44,12
LAVES_C15+LIQUID,44,45,11
LAVES_C15+LIQUID,44,46,10
LAVES_C15+LIQUID,44,47,9
LIQUID,44,48,8
LIQUID,44,49,7
LIQUID,44,50,6
LIQUID,44,51,5
LIQUID,44,52,4
LIQUID,44,53,3
LIQUID,44,54,2
LIQUID,44,55,1
LIQUID,44,56,0
BCC_A2,43,0,57
BCC_A2,43,1,56
BCC_A2,43,2,55
BCC_A2+LAVES_C15,43,3,54
BCC_A2+LAVES_C15,43,4,53
BCC_A2+LAVES_C15,43,5,52
BCC_A2+LAVES_C15,43,6,51
BCC_A2+LAVES_C15,43,7,50
BCC_A2+LAVES_C15,43,8,49
BCC_A2+LAVES_C15,43,9,48
BCC_A2+LAVES_C15,43,10,47
BCC_A2+LAVES_C15,43,11,46
BCC_A2+LAVES_C15,43,12,45
BCC_A2+LAVES_C15,43,13,44
BCC_A2+LAVES_C15,43,14,43
BCC_A2+LAVES_C15,43,15,42
BCC_A2+LAVES_C15,43,16,41
BCC_A2+LAVES_C15,43,17,40
BCC_A2+LAVES_C15,43,18,39
BCC_A2+LAVES_C15,43,19,38
BCC_A2+LAVES_C15,43,20,37
BCC_A2+LAVES_C15,43,21,36
BCC_A2+LAVES_C15,43,22,35
BCC_A2+LAVES_C15,43,23,34
LAVES_C15+LIQUID,43,24,33
LAVES_C15+LIQUID,43,25,32
LAVES_C15+LIQUID,43,26,31
LAVES_C15+LIQUID,43,27,30
LAVES_C15+LIQUID,43,28,29
LAVES_C15+LIQUID,43,29,28
LAVES_C15+LIQUID,43,30,27
LAVES_C15+LIQUID,43,31,26
LAVES_C15+LIQUID,43,32,25
LAVES_C15+LIQUID,43,33,24
LAVES_C15+LIQUID,43,34,23
LAVES_C15+LIQUID,43,35,22
LAVES_C15+LIQUID,43,36,21
LAVES_C15+LIQUID,43,37,20
LAVES_C15+LIQUID,43,38,19
LAVES_C15+LIQUID,43,39,18
LAVES_C15+LIQUID,43,40,17
LAVES_C15+LIQUID,43,41,16
LAVES_C15+LIQUID,43,42,15
LAVES_C15+LIQUID,43,43,14
LAVES_C15+LIQUID,43,44,13
LAVES_C15+LIQUID,43,45,12
LAVES_C15+LIQUID,43,46,11
LAVES_C15+LIQUID,43,47,10
LAVES_C15+LIQUID,43,48,9
LIQUID,43,49,8
LIQUID,43,50,7
LIQUID,43,51,6
LIQUID,43,52,5
LIQUID,43,53,4
LIQUID,43,54,3
LIQUID,43,55,2
LIQUID,43,56,1
LIQUID,43,57,0
BCC_A2+FCC_A1,42,0,58
BCC_A2+LAVES_C15,42,1,57
BCC_A2+LAVES_C15,42,2,56
BCC_A2+LAVES_C15,42,3,55
BCC_A2+LAVES_C15,42,4,54
BCC_A2+LAVES_C15,42,5,53
BCC_A2+LAVES_C15,42,6,52
BCC_A2+LAVES_C15,42,7,51
BCC_A2+LAVES_C15,42,8,50
BCC_A2+LAVES_C15,42,9,49
BCC_A2+LAVES_C15,42,10,48
BCC_A2+LAVES_C15,42,11,47
BCC_A2+LAVES_C15,42,12,46
BCC_A2+LAVES_C15,42,13,45
BCC_A2+LAVES_C15,42,14,44
BCC_A2+LAVES_C15,42,15,43
BCC_A2+LAVES_C15,42,16,42
BCC_A2+LAVES_C15,42,17,41
BCC_A2+LAVES_C15,42,18,40
BCC_A2+LAVES_C15,42,19,39
BCC_A2+LAVES_C15,42,20,38
BCC_A2+LAVES_C15,42,21,37
BCC_A2+LAVES_C15,42,22,36
BCC_A2+LAVES_C15,42,23,35
BCC_A2+LAVES_C15,42,24,34
BCC_A2+LAVES_C15,42,25,33
LAVES_C15+LIQUID,42,26,32
LAVES_C15+LIQUID,42,27,31
GAMMA_D83+LAVES_C15+LIQUID,42,28,30
GAMMA_D83+LAVES_C15+LIQUID,42,29,29
LAVES_C15+LIQUID,42,30,28
LAVES_C15+LIQUID,42,31,27
LAVES_C15+LIQUID,42,32,26
LAVES_C15+LIQUID,42,33,25
LAVES_C15+LIQUID,42,34,24
LAVES_C15+LIQUID,42,35,23
LAVES_C15+LIQUID,42,36,22
LAVES_C15+LIQUID,42,37,21
LAVES_C15+LIQUID,42,38,20
LAVES_C15+LIQUID,42,39,19
LAVES_C15+LIQUID,42,40,18
LAVES_C15+LIQUID,42,41,17
LAVES_C15+LIQUID,42,42,16
LAVES_C15+LIQUID,42,43,15
LAVES_C15+LIQUID,42,44,14
LAVES_C15+LIQUID,42,45,13
LAVES_C15+LIQUID,42,46,12
LAVES_C15+LIQUID,42,47,11
LAVES_C15+LIQUID,42,48,10
LAVES_C15+LIQUID,42,49,9
LAVES_C15+LIQUID,42,50,8
LAVES_C15+LIQUID,42,51,7
LIQUID,42,52,6
LIQUID,42,53,5
LIQUID,42,54,4
LIQUID,42,55,3
LIQUID,42,56,2
LIQUID,42,57,1
LIQUID,42,58,0
BCC_A2+FCC_A1,41,0,59
BCC_A2+FCC_A1,41,1,58
BCC_A2+LAVES_C15,41,2,57
BCC_A2+LAVES_C15,41,3,56
BCC_A2+LAVES_C15,41,4,55
BCC_A2+LAVES_C15,41,5,54
BCC_A2+LAVES_C15,41,6,53
BCC_A2+LAVES_C15,41,7,52
BCC_A2+LAVES_C15,41,8,51
BCC_A2+LAVES_C15,41,9,50
BCC_A2+LAVES_C15,41,10,49
BCC_A2+LAVES_C15,41,11,48
BCC_A2+LAVES_C15,41,12,47
BCC_A2+LAVES_C15,41,13,46
BCC_A2+LAVES_C15,41,14,45
BCC_A2+LAVES_C15,41,15,44
BCC_A2+LAVES_C15,41,16,43
BCC_A2+LAVES_C15,41,17,42
BCC_A2+LAVES_C15,41,18,41
BCC_A2+LAVES_C15,41,19,40
BCC_A2+LAVES_C15,41,20,39
BCC_A2+LAVES_C15,41,21,38
BCC_A2+LAVES_C15,41,22,37
BCC_A2+LAVES_C15,41,23,36
BCC_A2+LAVES_C15,41,24,35
BCC_A2+LAVES_C15,41,25,34
BCC_A2+LAVES_C15,41,26,33
BCC_A2+LAVES_C15,41,27,32
GAMMA_D83+LAVES_C15+LIQUID,41,28,31
GAMMA_D83+LAVES_C15+LIQUID,41,29,30
GAMMA_D83+LAVES_C15+LIQUID,41,30,29
LAVES_C15+LIQUID,41,31,28
LAVES_C15+LIQUID,41,32,27
LAVES_C15+LIQUID,41,33,26
LAVES_C15+LIQUID,41,34,25
LAVES_C15+LIQUID,41,35,24
LAVES_C15+LIQUID,41,36,23
LAVES_C15+LIQUID,41,37,22
LAVES_C15+LIQUID,41,38,21
LAVES_C15+LIQUID,41,39,20
LAVES_C15+LIQUID,41,40,19
LAVES_C15+LIQUID,41,41,18
LAVES_C15+LIQUID,41,42,17
LAVES_C15+LIQUID,41,43,16
LAVES_C15+LIQUID,41,44,15
LAVES_C15+LIQUID,41,45,14
LAVES_C15+LIQUID,41,46,13
LAVES_C15+LIQUID,41,47,12
LAVES_C15+LIQUID,41,48,11
LAVES_C15+LIQUID,41,49,10
LAVES_C15+LIQUID,41,50,9
LAVES_C15+LIQUID,41,51,8
LAVES_C15+LIQUID,41,52,7
LIQUID,41,53,6
LIQUID,41,54,5
LIQUID,41,55,4
LIQUID,41,56,3
LIQUID,41,57,2
LIQUID,41,58,1
LIQUID,41,59,0
BCC_A2+FCC_A1,40,0,60
BCC_A2+FCC_A1,40,1,59
BCC_A2+FCC_A1,40,2,58
BCC_A2+LAVES_C15,40,3,57
BCC_A2+LAVES_C15,40,4,56
BCC_A2+LAVES_C15,40,5,55
BCC_A2+LAVES_C15,40,6,54
BCC_A2+LAVES_C15,40,7,53
BCC_A2+LAVES_C15,40,8,52
BCC_A2+LAVES_C15,40,9,51
BCC_A2+LAVES_C15,40,10,50
BCC_A2+LAVES_C15,40,11,49
BCC_A2+LAVES_C15,40,12,48
BCC_A2+LAVES_C15,40,13,47
BCC_A2+LAVES_C15,40,14,46
BCC_A2+LAVES_C15,40,15,45
BCC_A2+LAVES_C15,40,16,44
BCC_A2+LAVES_C15,40,17,43
BCC_A2+LAVES_C15,40,18,42
BCC_A2+LAVES_C15,40,19,41
BCC_A2+LAVES_C15,40,20,40
BCC_A2+LAVES_C15,40,21,39
BCC_A2+LAVES_C15,40,22,38
BCC_A2+LAVES_C15,40,23,37
BCC_A2+LAVES_C15,40,24,36
BCC_A2+LAVES_C15,40,25,35
BCC_A2+LAVES_C15,40,26,34
BCC_A2+LAVES_C15,40,27,33
BCC_A2+LAVES_C15,40,28,32
GAMMA_D83+LAVES_C15+LIQUID,40,29,31
GAMMA_D83+LAVES_C15+LIQUID,40,30,30
GAMMA_D83+LAVES_C15+LIQUID,40,31,29
LAVES_C15+LIQUID,40,32,28
LAVES_C15+LIQUID,40,33,27
LAVES_C15+LIQUID,40,34,26
LAVES_C15+LIQUID,40,35,25
LAVES_C15+LIQUID,40,36,24
LAVES_C15+LIQUID,40,37,23
LAVES_C15+LIQUID,40,38,22
LAVES_C15+LIQUID,40,39,21
LAVES_C15+LIQUID,40,40,20
LAVES_C15+LIQUID,40,41,19
LAVES_C15+LIQUID,40,42,18
LAVES_C15+LIQUID,40,43,17
LAVES_C15+LIQUID,40,44,16
LAVES_C15+LIQUID,40,45,15
LAVES_C15+LIQUID,40,46,14
LAVES_C15+LIQUID,40,47,13
LAVES_C15+LIQUID,40,48,12
LAVES_C15+LIQUID,40,49,11
LAVES_C15+LIQUID,40,50,10
LAVES_C15+LIQUID,40,51,9
LAVES_C15+LIQUID,40,52,8
LIQUID,40,53,7
LIQUID,40,54,6
LIQUID,40,55,5
LIQUID,40,56,4
LIQUID,40,57,3
LIQUID,40,58,2
LIQUID,40,59,1
LIQUID,40,60,0
BCC_A2+FCC_A1,39,0,61
BCC_A2+FCC_A1,39,1,60
BCC_A2+FCC_A1,39,2,59
BCC_A2+FCC_A1,39,3,58
BCC_A2+LAVES_C15,39,4,57
BCC_A2+LAVES_C15,39,5,56
BCC_A2+LAVES_C15,39,6,55
BCC_A2+LAVES_C15,39,7,54
BCC_A2+LAVES_C15,39,8,53
BCC_A2+LAVES_C15,39,9,52
BCC_A2+LAVES_C15,39,10,51
BCC_A2+LAVES_C15,39,11,50
BCC_A2+LAVES_C15,39,12,49
BCC_A2+LAVES_C15,39,13,48
BCC_A2+LAVES_C15,39,14,47
BCC_A2+LAVES_C15,39,15,46
BCC_A2+LAVES_C15,39,16,45
BCC_A2+LAVES_C15,39,17,44
BCC_A2+LAVES_C15,39,18,43
BCC_A2+LAVES_C15,39,19,42
BCC_A2+LAVES_C15,39,20,41
BCC_A2+LAVES_C15,39,21,40
BCC_A2+LAVES_C15,39,22,39
BCC_A2+LAVES_C15,39,23,38
BCC_A2+LAVES_C15,39,24,37
BCC_A2+LAVES_C15,39,25,36
BCC_A2+LAVES_C15,39,26,35
BCC_A2+LAVES_C15,39,27,34
BCC_A2+LAVES_C15,39,28,33
GAMMA_D83+LAVES_C15+LIQUID,39,29,32
GAMMA_D83+LAVES_C15+LIQUID,39,30,31
GAMMA_D83+LAVES_C15+LIQUID,39,31,30
LAVES_C15+LIQUID,39,32,29
LAVES_C15+LIQUID,39,33,28
LAVES_C15+LIQUID,39,34,27
LAVES_C15+LIQUID,39,35,26
LAVES_C15+LIQUID,39,36,25
LAVES_C15+LIQUID,39,37,24
LAVES_C15+LIQUID,39,38,23
LAVES_C15+LIQUID,39,39,22
LAVES_C15+LIQUID,39,40,21
LAVES_C15+LIQUID,39,41,20
LAVES_C15+LIQUID,39,42,19
LAVES_C15+LIQUID,39,43,18
LAVES_C15+LIQUID,39,44,17
LAVES_C15+LIQUID,39,45,16
LAVES_C15+LIQUID,39,46,15
LAVES_C15+LIQUID,39,47,14
LAVES_C15+LIQUID,39,48,13
LAVES_C15+LIQUID,39,49,12
LAVES_C15+LIQUID,39,50,11
LAVES_C15+LIQUID,39,51,10
LAVES_C15+LIQUID,39,52,9
LIQUID,39,53,8
LIQUID,39,54,7
LIQUID,39,55,6
LIQUID,39,56,5
LIQUID,39,57,4
LIQUID,39,58,3
LIQUID,39,59,2
LIQUID,39,60,1
LIQUID,39,61,0
BCC_A2+FCC_A1,38,0,62
BCC_A2+FCC_A1,38,1,61
BCC_A2+FCC_A1,38,2,60
BCC_A2+FCC_A1+LAVES_C15,38,3,59
BCC_A2+LAVES_C15,38,4,58
BCC_A2+LAVES_C15,38,5,57
BCC_A2+LAVES_C15,38,6,56
BCC_A2+LAVES_C15,38,7,55
BCC_A2+LAVES_C15,38,8,54
BCC_A2+LAVES_C15,38,9,53
BCC_A2+LAVES_C15,38,10,52
BCC_A2+LAVES_C15,38,11,51
BCC_A2+LAVES_C15,38,12,50
BCC_A2+LAVES_C15,38,13,49
BCC_A2+LAVES_C15,38,14,48
BCC_A2+LAVES_C15,38,15,47
BCC_A2+LAVES_C15,38,16,46
BCC_A2+LAVES_C15,38,17,45
BCC_A2+LAVES_C15,38,18,44
BCC_A2+LAVES_C15,38,19,43
BCC_A2+LAVES_C15,38,20,42
BCC_A2+LAVES_C15,38,21,41
BCC_A2+LAVES_C15,38,22,40
BCC_A2+LAVES_C15,38,23,39
BCC_A2+LAVES_C15,38,24,38
BCC_A2+LAVES_C15,38,25,37
BCC_A2+LAVES_C15,38,26,36
BCC_A2+LAVES_C15,38,27,35
BCC_A2+LAVES_C15,38,28,34
BCC_A2+LAVES_C15,38,29,33
BCC_A2+LAVES_C15,38,30,32
GAMMA_D83+LAVES_C15+LIQUID,38,31,31
LAVES_C15+LIQUID,38,32,30
LAVES_C15+LIQUID,38,33,29
LAVES_C15+LIQUID,38,34,28
LAVES_C15+LIQUID,38,35,27
LAVES_C15+LIQUID,38,36,26
LAVES_C15+LIQUID,38,37,25
LAVES_C15+LIQUID,38,38,24
LAVES_C15+LIQUID,38,39,23
LAVES_C15+LIQUID,38,40,22
LAVES_C15+LIQUID,38,41,21
LAVES_C15+LIQUID,38,42,20
LAVES_C15+LIQUID,38,43,19
LAVES_C15+LIQUID,38,44,18
LAVES_C15+LIQUID,38,45,17
LAVES_C15+LIQUID,38,46,16
LAVES_C15+LIQUID,38,47,15
LAVES_C15+LIQUID,38,48,14
LAVES_C15+LIQUID,38,49,13
LAVES_C15+LIQUID,38,50,12
LAVES_C15+LIQUID,38,51,11
LAVES_C15+LIQUID,38,52,10
LAVES_C15+LIQUID,38,53,9
LIQUID,38,54,8
LIQUID,38,55,7
LIQUID,38,56,6
LIQUID,38,57,5
LIQUID,38,58,4
LIQUID,38,59,3
LIQUID,38,60,2
LIQUID,38,61,1
LIQUID,38,62,0
FCC_A1,37,0,63
FCC_A1,37,1,62
BCC_A2+FCC_A1+LAVES_C15,37,2,61
BCC_A2+FCC_A1+LAVES_C15,37,3,60
BCC_A2+FCC_A1+LAVES_C15,37,4,59
BCC_A2+LAVES_C15,37,5,58
BCC_A2+LAVES_C15,37,6,57
BCC_A2+LAVES_C15,37,7,56
BCC_A2+LAVES_C15,37,8,55
BCC_A2+LAVES_C15,37,9,54
BCC_A2+LAVES_C15,37,10,53
BCC_A2+LAVES_C15,37,11,52
BCC_A2+LAVES_C15,37,12,51
BCC_A2+LAVES_C15,37,13,50
BCC_A2+LAVES_C15,37,14,49
BCC_A2+LAVES_C15,37,15,48
BCC_A2+LAVES_C15,37,16,47
BCC_A2+LAVES_C15,37,17,46
BCC_A2+LAVES_C15,37,18,45
BCC_A2+LAVES_C15,37,19,44
BCC_A2+LAVES_C15,37,20,43
BCC_A2+LAVES_C15,37,21,42
BCC_A2+LAVES_C15,37,22,41
BCC_A2+LAVES_C15,37,23,40
BCC_A2+LAVES_C15,37,24,39
BCC_A2+LAVES_C15,37,25,38
BCC_A2+LAVES_C15,37,26,37
BCC_A2+LAVES_C15,37,27,36
BCC_A2+LAVES_C15,37,28,35
BCC_A2+LAVES_C15,37,29,34
BCC_A2+LAVES_C15,37,30,33
BCC_A2+LAVES_C15,37,31,32
LAVES_C15+LIQUID,37,32,31
LAVES_C15+LIQUID,37,33,30
LAVES_C15+LIQUID,37,34,29
LAVES_C15+LIQUID,37,35,28
LAVES_C15+LIQUID,37,36,27
LAVES_C15+LIQUID,37,37,26
LAVES_C15+LIQUID,37,38,25
LAVES_C15+LIQUID,37,39,24
LAVES_C15+LIQUID,37,40,23
LAVES_C15+LIQUID,37,41,22
LAVES_C15+LIQUID,37,42,21
LAVES_C15+LIQUID,37,43,20
LAVES_C15+LIQUID,37,44,19
LAVES_C15+LIQUID,37,45,18
LAVES_C15+LIQUID,37,46,17
LAVES_C15+LIQUID,37,47,16
LAVES_C15+LIQUID,37,48,15
LAVES_C15+LIQUID,37,49,14
LAVES_C15+LIQUID,37,50,13
LAVES_C15+LIQUID,37,51,12
LAVES_C15+LIQUID,37,52,11
LAVES_C15+LIQUID,37,53,10
LAVES_C15+LIQUID,37,54,9
LAVES_C15+LIQUID,37,55,8
LIQUID,37,56,7
LIQUID,37,57,6
LIQUID,37,58,5
LIQUID,37,59,4
LIQUID,37,60,3
LIQUID,37,61,2
LIQUID,37,62,1
LIQUID,37,63,0
FCC_A1,36,0,64
FCC_A1,36,1,63
FCC_A1,36,2,62
BCC_A2+FCC_A1+LAVES_C15,36,3,61
BCC_A2+FCC_A1+LAVES_C15,36,4,60
BCC_A2+FCC_A1+LAVES_C15,36,5,59
BCC_A2+FCC_A1+LAVES_C15,36,6,58
BCC_A2+LAVES_C15,36,7,57
BCC_A2+LAVES_C15,36,8,56
BCC_A2+LAVES_C15,36,9,55
BCC_A2+LAVES_C15,36,10,54
BCC_A2+LAVES_C15,36,11,53
BCC_A2+LAVES_C15,36,12,52
BCC_A2+LAVES_C15,36,13,51
BCC_A2+LAVES_C15,36,14,50
BCC_A2+LAVES_C15,36,15,49
BCC_A2+LAVES_C15,36,16,48
BCC_A2+LAVES_C15,36,17,47
BCC_A2+LAVES_C15,36,18,46
BCC_A2+LAVES_C15,36,19,45
BCC_A2+LAVES_C15,36,20,44
BCC_A2+LAVES_C15,36,21,43
BCC_A2+LAVES_C15,36,22,42
BCC_A2+LAVES_C15,36,23,41
BCC_A2+LAVES_C15,36,24,40
BCC_A2+LAVES_C15,36,25,39
BCC_A2+LAVES_C15,36,26,38
BCC_A2+LAVES_C15,36,27,37
BCC_A2+LAVES_C15,36,28,36
BCC_A2+LAVES_C15,36,29,35
BCC_A2+LAVES_C15,36,30,34
BCC_A2+LAVES_C15,36,31,33
LAVES_C15+LIQUID,36,32,32
LAVES_C15+LIQUID,36,33,31
LAVES_C15+LIQUID,36,34,30
LAVES_C15+LIQUID,36,35,29
LAVES_C15+LIQUID,36,36,28
LAVES_C15+LIQUID,36,37,27
LAVES_C15+LIQUID,36,38,26
LAVES_C15+LIQUID,36,39,25
LAVES_C15+LIQUID,36,40,24
LAVES_C15+LIQUID,36,41,23
LAVES_C15+LIQUID,36,42,22
LAVES_C15+LIQUID,36,43,21
LAVES_C15+LIQUID,36,44,20
LAVES_C15+LIQUID,36,45,19
LAVES_C15+LIQUID,36,46,18
LAVES_C15+LIQUID,36,47,17
LAVES_C15+LIQUID,36,48,16
LAVES_C15+LIQUID,36,49,15
LAVES_C15+LIQUID,36,50,14
LAVES_C15+LIQUID,36,51,13
LAVES_C15+LIQUID,36,52,12
LAVES_C15+LIQUID,36,53,11
LAVES_C15+LIQUID,36,54,10
LAVES_C15+LIQUID,36,55,9
LAVES_C15+LIQUID,36,56,8
LIQUID,36,57,7
LIQUID,36,58,6
LIQUID,36,59,5
LIQUID,36,60,4
LIQUID,36,61,3
LIQUID,36,62,2
LIQUID,36,63,1
LIQUID,36,64,0
FCC_A1,35,0,65
FCC_A1,35,1,64
FCC_A1,35,2,63
BCC_A2+FCC_A1+LAVES_C15,35,3,62
BCC_A2+FCC_A1+LAVES_C15,35,4,61
BCC_A2+FCC_A1+LAVES_C15,35,5,60
BCC_A2+FCC_A1+LAVES_C15,35,6,59
BCC_A2+LAVES_C15,35,7,58
BCC_A2+LAVES_C15,35,8,57
BCC_A2+LAVES_C15,35,9,56
BCC_A2+LAVES_C15,35,10,55
BCC_A2+LAVES_C15,35,11,54
BCC_A2+LAVES_C15,35,12,53
BCC_A2+LAVES_C15,35,13,52
BCC_A2+LAVES_C15,35,14,51
BCC_A2+LAVES_C15,35,15,50
BCC_A2+LAVES_C15,35,16,49
BCC_A2+LAVES_C15,35,17,48
BCC_A2+LAVES_C15,35,18,47
BCC_A2+LAVES_C15,35,19,46
BCC_A2+LAVES_C15,35,20,45
BCC_A2+LAVES_C15,35,21,44
BCC_A2+LAVES_C15,35,22,43
BCC_A2+LAVES_C15,35,23,42
BCC_A2+LAVES_C15,35,24,41
BCC_A2+LAVES_C15,35,25,40
BCC_A2+LAVES_C15,35,26,39
BCC_A2+LAVES_C15,35,27,38
BCC_A2+LAVES_C15,35,28,37
BCC_A2+LAVES_C15,35,29,36
BCC_A2+LAVES_C15,35,30,35
BCC_A2+LAVES_C15,35,31,34
BCC_A2+LAVES_C15,35,32,33
LAVES_C15+LIQUID,35,33,32
LAVES_C15+LIQUID,35,34,31
LAVES_C15+LIQUID,35,35,30
LAVES_C15+LIQUID,35,36,29
LAVES_C15+LIQUID,35,37,28
LAVES_C15+LIQUID,35,38,27
LAVES_C15+LIQUID,35,39,26
LAVES_C15+LIQUID,35,40,25
LAVES_C15+LIQUID,35,41,24
LAVES_C15+LIQUID,35,42,23
LAVES_C15+LIQUID,35,43,22
LAVES_C15+LIQUID,35,44,21
LAVES_C15+LIQUID,35,45,20
LAVES_C15+LIQUID,35,46,19
LAVES_C15+LIQUID,35,47,18
LAVES_C15+LIQUID,35,48,17
LAVES_C15+LIQUID,35,49,16
LAVES_C15+LIQUID,35,50,15
LAVES_C15+LIQUID,35,51,14
LAVES_C15+LIQUID,35,52,13
LAVES_C15+LIQUID,35,53,12
LAVES_C15+LIQUID,35,54,11
LAVES_C15+LIQUID,35,55,10
LAVES_C15+LIQUID,35,56,9
LIQUID,35,57,8
LIQUID,35,58,7
LIQUID,35,59,6
LIQUID,35,60,5
LIQUID,35,61,4
LIQUID,35,62,3
LIQUID,35,63,2
LIQUID,35,64,1
LIQUID,35,65,0
FCC_A1,34,0,66
FCC_A1,34,1,65
FCC_A1,34,2,64
FCC_A1,34,3,63
BCC_A2+FCC_A1+LAVES_C15,34,4,62
BCC_A2+FCC_A1+LAVES_C15,34,5,61
BCC_A2+FCC_A1+LAVES_C15,34,6,60
BCC_A2+FCC_A1+LAVES_C15,34,7,59
BCC_A2+LAVES_C15,34,8,58
BCC_A2+LAVES_C15,34,9,57
BCC_A2+LAVES_C15,34,10,56
BCC_A2+LAVES_C15,34,11,55
BCC_A2+LAVES_C15,34,12,54
BCC_A2+LAVES_C15,34,13,53
BCC_A2+LAVES_C15,34,14,52
BCC_A2+LAVES_C15,34,15,51
BCC_A2+LAVES_C15,34,16,50
BCC_A2+LAVES_C15,34,17,49
BCC_A2+LAVES_C15,34,18,48
BCC_A2+LAVES_C15,34,19,47
BCC_A2+LAVES_C15,34,20,46
BCC_A2+LAVES_C15,34,21,45
BCC_A2+LAVES_C15,34,22,44
BCC_A2+LAVES_C15,34,23,43
BCC_A2+LAVES_C15,34,24,42
BCC_A2+LAVES_C15,34,25,41
BCC_A2+LAVES_C15,34,26,40
BCC_A2+LAVES_C15,34,27,39
BCC_A2+LAVES_C15,34,28,38
BCC_A2+LAVES_C15,34,29,37
BCC_A2+LAVES_C15,34,30,36
BCC_A2+LAVES_C15,34,31,35
BCC_A2+LAVES_C15,34,32,34
LAVES_C15+LIQUID,34,33,33
LAVES_C15+LIQUID,34,34,32
LAVES_C15+LIQUID,34,35,31
LAVES_C15+LIQUID,34,36,30
LAVES_C15+LIQUID,34,37,29
LAVES_C15+LIQUID,34,38,28
LAVES_C15+LIQUID,34,39,27
LAVES_C15+LIQUID,34,40,26
LAVES_C15+LIQUID,34,41,25
LAVES_C15+LIQUID,34,42,24
LAVES_C15+LIQUID,34,43,23
LAVES_C15+LIQUID,34,44,22
LAVES_C15+LIQUID,34,45,21
LAVES_C15+LIQUID,34,46,20
LAVES_C15+LIQUID,34,47,19
LAVES_C15+LIQUID,34,48,18
LAVES_C15+LIQUID,34,49,17
LAVES_C15+LIQUID,34,50,16
LAVES_C15+LIQUID,34,51,15
LAVES_C15+LIQUID,34,52,14
LAVES_C15+LIQUID,34,53,13
LAVES_C15+LIQUID,34,54,12
LAVES_C15+LIQUID,34,55,11
LAVES_C15+LIQUID,34,56,10
LAVES_C15+LIQUID,34,57,9
LIQUID,34,58,8
LIQUID,34,59,7
LIQUID,34,60,6
LIQUID,34,61,5
LIQUID,34,62,4
LIQUID,34,63,3
LIQUID,34,64,2
LIQUID,34,65,1
LIQUID,34,66,0
FCC_A1,33,0,67
FCC_A1,33,1,66
FCC_A1,33,2,65
FCC_A1,33,3,64
FCC_A1,33,4,63
BCC_A2+FCC_A1+LAVES_C15,33,5,62
BCC_A2+FCC_A1+LAVES_C15,33,6,61
BCC_A2+FCC_A1+LAVES_C15,33,7,60
BCC_A2+LAVES_C15,33,8,59
BCC_A2+FCC_A1+LAVES_C15,33,9,58
BCC_A2+LAVES_C15,33,10,57
BCC_A2+LAVES_C15,33,11,56
BCC_A2+LAVES_C15,33,12,55
BCC_A2+LAVES_C15,33,13,54
BCC_A2+LAVES_C15,33,14,53
BCC_A2+LAVES_C15,33,15,52
BCC_A2+LAVES_C15,33,16,51
BCC_A2+LAVES_C15,33,17,50
BCC_A2+LAVES_C15,33,18,49
BCC_A2+LAVES_C15,33,19,48
BCC_A2+LAVES_C15,33,20,47
BCC_A2+LAVES_C15,33,21,46
BCC_A2+LAVES_C15,33,22,45
BCC_A2+LAVES_C15,33,23,44
BCC_A2+LAVES_C15,33,24,43
BCC_A2+LAVES_C15,33,25,42
BCC_A2+LAVES_C15,33,26,41
BCC_A2+LAVES_C15,33,27,40
BCC_A2+LAVES_C15,33,28,39
BCC_A2+LAVES_C15,33,29,38
BCC_A2+LAVES_C15,33,30,37
BCC_A2+LAVES_C15,33,31,36
BCC_A2+LAVES_C15,33,32,35
LAVES_C15+LIQUID,33,33,34
LAVES_C15+LIQUID,33,34,33
LAVES_C15+LIQUID,33,35,32
LAVES_C15+LIQUID,33,36,31
LAVES_C15+LIQUID,33,37,30
LAVES_C15+LIQUID,33,38,29
LAVES_C15+LIQUID,33,39,28
LAVES_C15+LIQUID,33,40,27
LAVES_C15+LIQUID,33,41,26
LAVES_C15+LIQUID,33,42,25
LAVES_C15+LIQUID,33,43,24
LAVES_C15+LIQUID,33,44,23
LAVES_C15+LIQUID,33,45,22
LAVES_C15+LIQUID,33,46,21
LAVES_C15+LIQUID,33,47,20
LAVES_C15+LIQUID,33,48,19
LAVES_C15+LIQUID,33,49,18
LAVES_C15+LIQUID,33,50,17
LAVES_C15+LIQUID,33,51,16
LAVES_C15+LIQUID,33,52,15
LAVES_C15+LIQUID,33,53,14
LAVES_C15+LIQUID,33,54,13
LAVES_C15+LIQUID,33,55,12
LAVES_C15+LIQUID,33,56,11
LAVES_C15+LIQUID,33,57,10
LIQUID,33,58,9
LIQUID,33,59,8
LIQUID,33,60,7
LIQUID,33,61,6
LIQUID,33,62,5
LIQUID,33,63,4
LIQUID,33,64,3
LIQUID,33,65,2
LIQUID,33,66,1
LIQUID,33,67,0
FCC_A1,32,0,68
FCC_A1,32,1,67
FCC_A1,32,2,66
FCC_A1,32,3,65
FCC_A1+LAVES_C15,32,4,64
FCC_A1+LAVES_C15,32,5,63
FCC_A1+LAVES_C15,32,6,62
FCC_A1+LAVES_C15,32,7,61
BCC_A2+FCC_A1+LAVES_C15,32,8,60
BCC_A2+FCC_A1+LAVES_C15,32,9,59
BCC_A2+FCC_A1+LAVES_C15,32,10,58
